estimator,min_score,mean_score,max_score,std_score,max_depth,n_estimators,learning_rate,C,gamma,kernel,coef0,degree,n_neighbors,weights,alpha,l1_ratio,loss,penalty
SGDClassifier,0.0,0.328921568627451,0.7058823529411764,0.32962323977523655,,,,,,,,,,,0.5,0.99,log,elasticnet
SGDClassifier,0.0,0.32475490196078427,0.7058823529411764,0.32556594987231535,,,,,,,,,,,1,0.7,hinge,l1
SVC,0.0,0.3227272727272727,0.7272727272727272,0.324021094099578,,,,1,0.0001,rbf,,,,,,,,
SGDClassifier,0.0,0.2953431372549019,0.7058823529411764,0.31966131289167743,,,,,,,,,,,0.5,0.7,hinge,elasticnet
SGDClassifier,0.0,0.2742647058823529,0.7058823529411764,0.33663383663172947,,,,,,,,,,,0.5,0.1,log,l1
SGDClassifier,0.0,0.27034313725490194,0.7058823529411764,0.3317762978610377,,,,,,,,,,,0.5,0.9,hinge,elasticnet
SGDClassifier,0.0,0.27034313725490194,0.7058823529411764,0.3317762978610377,,,,,,,,,,,0.5,1,hinge,elasticnet
SGDClassifier,0.0,0.27034313725490194,0.7058823529411764,0.3317762978610377,,,,,,,,,,,1,0.7,log,elasticnet
SGDClassifier,0.0,0.27034313725490194,0.7058823529411764,0.3317762978610377,,,,,,,,,,,1,0.9,hinge,l1
SGDClassifier,0.0,0.27034313725490194,0.7058823529411764,0.3317762978610377,,,,,,,,,,,0.5,0.5,hinge,l1
SGDClassifier,0.0,0.266421568627451,0.7058823529411764,0.32679952000936974,,,,,,,,,,,1,0.1,hinge,l1
SGDClassifier,0.0,0.2661764705882353,0.7058823529411764,0.3270001005258938,,,,,,,,,,,1,0.7,hinge,elasticnet
SGDClassifier,0.0,0.2661764705882353,0.7058823529411764,0.3270001005258938,,,,,,,,,,,0.5,0.7,log,elasticnet
SGDClassifier,0.0,0.2661764705882353,0.7058823529411764,0.3270001005258938,,,,,,,,,,,1,0.99,hinge,elasticnet
SGDClassifier,0.0,0.2661764705882353,0.7058823529411764,0.3270001005258938,,,,,,,,,,,0.5,0.7,log,l1
AdaBoostClassifier,0.0,0.26420634920634917,0.7142857142857143,0.2654067102472981,,16,3,,,,,,,,,,,
SGDClassifier,0.0,0.2622549019607843,0.7058823529411764,0.3218987425594592,,,,,,,,,,,0.5,0.95,hinge,l1
SGDClassifier,0.0,0.26225490196078427,0.7058823529411764,0.3218987425594592,,,,,,,,,,,1,0.95,hinge,elasticnet
SGDClassifier,0.0,0.26225490196078427,0.7058823529411764,0.3218987425594592,,,,,,,,,,,1,1,log,l1
SGDClassifier,0.0,0.2580882352941177,0.7058823529411764,0.31686740511157874,,,,,,,,,,,1,1,hinge,elasticnet
SGDClassifier,0.0,0.2580882352941177,0.7058823529411764,0.31686740511157874,,,,,,,,,,,0.5,0.9,hinge,l1
SGDClassifier,0.0,0.2036764705882353,0.7058823529411764,0.31182106177658053,,,,,,,,,,,1,0.95,hinge,l1
SGDClassifier,0.0,0.1997549019607843,0.7058823529411764,0.30566634294023776,,,,,,,,,,,0.5,0.5,log,l1
SGDClassifier,0.0,0.1997549019607843,0.7058823529411764,0.30566634294023776,,,,,,,,,,,1,0.5,hinge,elasticnet
SGDClassifier,0.0,0.1997549019607843,0.7058823529411764,0.30566634294023776,,,,,,,,,,,1,0.9,log,elasticnet
SGDClassifier,0.0,0.19558823529411765,0.7058823529411764,0.2994949612830073,,,,,,,,,,,0.5,0.99,hinge,elasticnet
SGDClassifier,0.0,0.1875,0.625,0.28641098093474,,,,,,,,,,,1,0.95,log,elasticnet
SGDClassifier,0.0,0.13308823529411765,0.7058823529411764,0.2667902008051921,,,,,,,,,,,1,0.7,log,l1
SGDClassifier,0.0,0.12916666666666665,0.6666666666666666,0.258501289487435,,,,,,,,,,,1,0.5,hinge,l1
